App;ID;;;
PS 8.9;BLAGOSPA;;;
PS 8.9;BLAMAYOG;;;
PS 8.9;BLARAARR;;;
PS 8.9;BLARRAGU;;;
PS 8.9;BLARRIAGADA;;;
PS 8.9;BLAZARO;;;
PS 8.9;BLCALIZAY;;;
PS 8.9;BLCANDIAP;;;
PS 8.9;BLCARTAJE;;;
PS 8.9;BLCARVAJA;;;
PS 8.9;BLCHEUQUE;;;
PS 8.9;BLCOLLAOD;;;
PS 8.9;BLCORONAD;;;
PS 8.9;BLEALVAN;;;
PS 8.9;BLEIVAPI;;;
PS 8.9;BLELAGOS;;;
PS 8.9;BLENNARC;;;
PS 8.9;BLEONCOR;;;
PS 8.9;BLEONNUN;;;
PS 8.9;BLEONRAM;;;
PS 8.9;BLESCARES;;;
PS 8.9;BLEYTONA;;;
PS 8.9;BLEYTONR;;;
PS 8.9;BLFERNAND;;;
PS 8.9;BLFLORESE;;;
PS 8.9;BLGARATEV;;;
PS 8.9;BLGONZAL2;;;
PS 8.9;BLGONZALE;;;
PS 8.9;BLHERNAND;;;
PS 8.9;BLHORMAZA;;;
PS 8.9;BLIDENNA;;;
PS 8.9;BLILLOLI;;;
PS 8.9;BLIMOF;;;
PS 8.9;BLINEROR;;;
PS 8.9;BLIRAAVE;;;
PS 8.9;BLJOFRESA;;;
PS 8.9;BLJULION;;;
PS 8.9;BLLANCAR;;;
PS 8.9;BLLANCAVILC;;;
PS 8.9;BLLAZCANO;;;
PS 8.9;BLMARTINE;;;
PS 8.9;BLMIRANDA;;;
PS 8.9;BLMONSALV;;;
PS 8.9;BLNAVARRO;;;
PS 8.9;BLOBOSF2;;;
PS 8.9;BLOBOSTA;;;
PS 8.9;BLOPEAR;;;
PS 8.9;BLOPEZAR;;;
PS 8.9;BLOPEZDE;;;
PS 8.9;BLOPEZMI;;;
PS 8.9;BLOYARZOM;;;
PS 8.9;BLOYOLAS;;;
PS 8.9;BLPINTOAL;;;
PS 8.9;BLRAMIREZ;;;
PS 8.9;BLREYES;;;
PS 8.9;BLSEGUELM;;;
PS 8.9;BLUCILAC;;;
PS 8.9;BLUGOSAN;;;
PS 8.9;BLVARGAST;;;
PS 8.9;BLVARGASZ;;;
PS 8.9;BLVERAVAL;;;
PS 8.9;BLVERDUGO;;;
PS 8.9;BLVIGNEA;;;
PS 8.9;BLVIVEHE;;;
PS 8.9;BLZUNIGAP;;;
PS 8.9;BMACAYAS;;;
PS 8.9;BMACHUCA;;;
PS 8.9;BMADAIND;;;
PS 8.9;BMADILUS;;;
PS 8.9;BMADRID2;;;
PS 8.9;BMADRIDM;;;
PS 8.9;BMAGGIOR;;;
PS 8.9;BMALDON6;;;
PS 8.9;BMALDON8;;;
PS 8.9;BMALDONM;;;
PS 8.9;BMALEBRANO;;;
PS 8.9;BMANDICM;;;
PS 8.9;BMANRIQ4;;;
PS 8.9;BMANSIL2;;;
PS 8.9;BMANSIL3;;;
PS 8.9;BMANSIL4;;;
PS 8.9;BMANSIL5;;;
PS 8.9;BMARCHA2;;;
PS 8.9;BMARDONE;;;
PS 8.9;BMARGENATS;;;
PS 8.9;BMARIANF;;;
PS 8.9;BMARILAO;;;
PS 8.9;BMARIN;;;
PS 8.9;BMARINFI;;;
PS 8.9;BMARINGO;;;
PS 8.9;BMARINKO;;;
PS 8.9;BMARINOY;;;
PS 8.9;BMARINQU;;;
PS 8.9;BMARQUIN;;;
PS 8.9;BMARRERA;;;
PS 8.9;BMARTIN2;;;
PS 8.9;BMARTIN7;;;
PS 8.9;BMARTIN9;;;
PS 8.9;BMARTINB;;;
PS 8.9;BMARTINE;;;
PS 8.9;BMARTING;;;
PS 8.9;BMARTINS;;;
PS 8.9;BMATHURI;;;
PS 8.9;BMATOSLL;;;
PS 8.9;BMATURAN;;;
PS 8.9;BMATUSCA;;;
PS 8.9;BMATUSCO;;;
PS 8.9;BMAUFFRAYE;;;
PS 8.9;BMAUREIR;;;
PS 8.9;BMAURICA;;;
PS 8.9;BMEDINAL;;;
PS 8.9;BMEDINAP;;;
PS 8.9;BMELA;;;
PS 8.9;BMELIVIL;;;
PS 8.9;BMELLADO;;;
PS 8.9;BMELLAGO;;;
PS 8.9;BMELLAPL;;;
PS 8.9;BMELLAVI;;;
PS 8.9;BMENA;;;
PS 8.9;BMENALIZ;;;
PS 8.9;BMENAPAR;;;
PS 8.9;BMENDEZ2;;;
PS 8.9;BMENDEZB;;;
PS 8.9;BMENDEZC;;;
PS 8.9;BMENDEZH;;;
PS 8.9;BMENDEZM;;;
PS 8.9;BMENDEZO;;;
PS 8.9;BMENDOZ2;;;
PS 8.9;BMENESE2;;;
PS 8.9;BMGONZAL;;;
PS 8.9;BMIRAND2;;;
PS 8.9;BMIRAND6;;;
PS 8.9;BMIRAND7;;;
PS 8.9;BMIRATIZ;;;
PS 8.9;BMJARAG;;;
PS 8.9;BMNSANDO;;;
PS 8.9;BMOLINAM;;;
PS 8.9;BMOLINAR;;;
PS 8.9;BMOLINAV;;;
PS 8.9;BMONDACA;;;
PS 8.9;BMONSAL3;;;
PS 8.9;BMONSALVE;;;
PS 8.9;BMONSALVP;;;
PS 8.9;BMONTANA;;;
PS 8.9;BMONTECI;;;
PS 8.9;BMONTERO;;;
PS 8.9;BMONTIEL;;;
PS 8.9;BMONTOAB;;;
PS 8.9;BMONTOYA;;;
PS 8.9;BMORABOL;;;
PS 8.9;BMORAGA2;;;
PS 8.9;BMORAGAA;;;
PS 8.9;BMORAL16;;;
PS 8.9;BMORAL17;;;
PS 8.9;BMORALE2;;;
PS 8.9;BMORALEL;;;
PS 8.9;BMORALEP;;;
PS 8.9;BMORALESL;;;
PS 8.9;BMORALESR;;;
PS 8.9;BMOREIR3;;;
PS 8.9;BMORENOG;;;
PS 8.9;BMORENOL;;;
PS 8.9;BMORENOSO;;;
PS 8.9;BMORGAD2;;;
PS 8.9;BMOYANOE;;;
PS 8.9;BMOYANOS;;;
PS 8.9;BMOYAYAN;;;
PS 8.9;BMTPENA;;;
PS 8.9;BMUNDACA;;;
PS 8.9;BMUNOZA2;;;
PS 8.9;BMUNOZBU;;;
PS 8.9;BMUNOZC;;;
PS 8.9;BMUNOZCH;;;
PS 8.9;BMUNOZH2;;;
PS 8.9;BMUNOZHE;;;
PS 8.9;BMUNOZJA;;;
PS 8.9;BMUNOZLA;;;
PS 8.9;BMUNOZOL;;;
PS 8.9;BMoral18;;;
PS 8.9;BNAHUELH;;;
PS 8.9;BNAHUELP;;;
PS 8.9;BNARANJO;;;
PS 8.9;BNAVARR2;;;
PS 8.9;BNAVARR6;;;
PS 8.9;BNAVARRA;;;
PS 8.9;BNAVIA;;;
PS 8.9;BNCRUZ;;;
PS 8.9;BNEIPANP;;;
PS 8.9;BNEIRACO;;;
PS 8.9;BNEIRAFE;;;
PS 8.9;BNEIRARI;;;
PS 8.9;BNMOLIVA;;;
PS 8.9;BNOVOAFA;;;
PS 8.9;BNUBILLA;;;
PS 8.9;BNUNEZCA;;;
PS 8.9;BNUNEZCO;;;
PS 8.9;BNUNEZJ;;;
PS 8.9;BNUNEZVI;;;
PS 8.9;BOCARESG;;;
PS 8.9;BOCONTRER;;;
PS 8.9;BODIAZCOR;;;
PS 8.9;BOFIGUERO;;;
PS 8.9;BOGALDEL;;;
PS 8.9;BOHERNANDEZ;;;
PS 8.9;BOJEDAAG;;;
PS 8.9;BOJEDAES;;;
PS 8.9;BOLGUINE;;;
PS 8.9;BOLIVAR4;;;
PS 8.9;BOLIVAR7;;;
PS 8.9;BOLIVAR8;;;
PS 8.9;BOLIVARE;;;
PS 8.9;BOLIVARESLE;;;
PS 8.9;BOLIVARESV;;;
PS 8.9;BOLIVARO;;;
PS 8.9;BOLMEDOG;;;
PS 8.9;BOMARTINE;;;
PS 8.9;BOMELLANA;;;
PS 8.9;BOMORAGAM;;;
PS 8.9;BONGAJOS;;;
PS 8.9;BOPINOAGU;;;
PS 8.9;BORELLA5;;;
PS 8.9;BORELLAC;;;
PS 8.9;BORFASAN;;;
PS 8.9;BORISBEQ;;;
PS 8.9;BORMENOC;;;
PS 8.9;BORMENOR;;;
PS 8.9;BOROJASG;;;
PS 8.9;BORREGOL;;;
PS 8.9;BORTEGAS;;;
PS 8.9;BORTEGAT;;;
PS 8.9;BORTIZ;;;
PS 8.9;BORTIZBU;;;
PS 8.9;BORTIZMU;;;
PS 8.9;BORTIZO;;;
PS 8.9;BORTIZZE;;;
PS 8.9;BOSALASMA;;;
PS 8.9;BOSANHUEZ;;;
PS 8.9;BOSANTANA;;;
PS 8.9;BOSSANDO;;;
PS 8.9;BOTORRESV;;;
PS 8.9;BOVALLEF;;;
PS 8.9;BOVARGASS;;;
PS 8.9;BOVIEDOO;;;
PS 8.9;BOYABAN;;;
PS 8.9;BOYANED2;;;
PS 8.9;BOYARCEC;;;
PS 8.9;BOYARZU2;;;
PS 8.9;BPACHECO;;;
PS 8.9;BPADILL2;;;
PS 8.9;BPADILLA;;;
PS 8.9;BPAEZSAN;;;
PS 8.9;BPAHERNA;;;
PS 8.9;BPAINEMA;;;
PS 8.9;BPAISECO;;;
PS 8.9;BPALACIO;;;
PS 8.9;BPALTAOL;;;
PS 8.9;BPARDO;;;
PS 8.9;BPARDOBU;;;
PS 8.9;BPAREDE2;;;
PS 8.9;BPARRAB2;;;
PS 8.9;BPARRAM;;;
PS 8.9;BPASTENT;;;
PS 8.9;BPENAGAL;;;
PS 8.9;BPENALOY;;;
PS 8.9;BPENANAV;;;
PS 8.9;BPERAP;;;
PS 8.9;BPEREIR7;;;
PS 8.9;BPEREZC;;;
PS 8.9;BPEREZCA;;;
PS 8.9;BPEREZG;;;
PS 8.9;BPEREZLO;;;
PS 8.9;BPEREZMA;;;
PS 8.9;BPERICHN;;;
PS 8.9;BPERNCRU;;;
PS 8.9;BPEROZOP;;;
PS 8.9;BPILARDP;;;
PS 8.9;BPINAPEN;;;
PS 8.9;BPINCHEG;;;
PS 8.9;BPINILLA;;;
PS 8.9;BPINOGON;;;
PS 8.9;BPINOMAU;;;
PS 8.9;BPINOPEN;;;
PS 8.9;BPINTOCA;;;
PS 8.9;BPINTOSA;;;
PS 8.9;BPIZARR3;;;
PS 8.9;BPIZARRO;;;
PS 8.9;BPIZARRT;;;
PS 8.9;BPLAZAMO;;;
PS 8.9;BPMAIDANAM;;;
PS 8.9;BPNREZCA;;;
PS 8.9;BPNTOFER;;;
PS 8.9;BPOFFALT;;;
PS 8.9;BPOMAHUA;;;
PS 8.9;BPORTALE;;;
PS 8.9;BPOSTIGO;;;
PS 8.9;BPRADOVA;;;
PS 8.9;BPSEGUEL;;;
PS 8.9;BPUGARAM;;;
PS 8.9;BPULGARC;;;
PS 8.9;BPUNANCO;;;
PS 8.9;BPURRALP;;;
PS 8.9;BQUEZAD2;;;
PS 8.9;BQUINTAN;;;
PS 8.9;BQUINTAQ;;;
PS 8.9;BRADONISC;;;
PS 8.9;BRAMIR10;;;
PS 8.9;BRAMIR14;;;
PS 8.9;BRAMIRE;;;
PS 8.9;BRAMIRE3;;;
PS 8.9;BRAMIREZ;;;
PS 8.9;BRAMIREZS;;;
PS 8.9;BRAMOS;;;
PS 8.9;BRAMOSMA;;;
PS 8.9;BRAVENDAN;;;
PS 8.9;BRAVOMAN;;;
PS 8.9;BRBARRIA;;;
PS 8.9;BRBERNALC;;;
PS 8.9;BRCARCAMO;;;
PS 8.9;BRCARILAO;;;
PS 8.9;BRCASTANE;;;
PS 8.9;BRCAYUPIC;;;
PS 8.9;BRCHAVARR;;;
PS 8.9;BRCONCHES;;;
PS 8.9;BREBBAY;;;
PS 8.9;BREBOLL2;;;
PS 8.9;BREBOLLE;;;
PS 8.9;BRENVAE;;;
PS 8.9;BRERIKAC;;;
PS 8.9;BRESPINO;;;
PS 8.9;BRESSIA;;;
PS 8.9;BRETAMAL;;;
PS 8.9;BREYESFU;;;
PS 8.9;BREYESVI;;;
PS 8.9;BREYNASA;;;
PS 8.9;BRFERNAND;;;
PS 8.9;BRGONZALE;;;
PS 8.9;BRGORMAZM;;;
PS 8.9;BRGUERRE2;;;
PS 8.9;BRHUERTA;;;
PS 8.9;BRIFFOSA;;;
PS 8.9;BRIGESAR;;;
PS 8.9;BRILUISG;;;
PS 8.9;BRIOS;;;
PS 8.9;BRIOSS;;;
PS 8.9;BRIPINON;;;
PS 8.9;BRIQUE10;;;
PS 8.9;BRIQUEL9;;;
PS 8.9;BRIQUELM;;;
PS 8.9;BRIQUELR;;;
PS 8.9;BRIVASAV;;;
PS 8.9;BRIVASB;;;
PS 8.9;BRIVASP;;;
PS 8.9;BRIVASSA;;;
PS 8.9;BRIVERAC;;;
PS 8.9;BRIVERAN;;;
PS 8.9;BRIVERAV;;;
PS 8.9;BRIVEROC;;;
PS 8.9;BRLOPEZPR;;;
PS 8.9;BRLSAAVE;;;
PS 8.9;BRMARINRU;;;
PS 8.9;BRMARTINE;;;
PS 8.9;BRMEDINAL;;;
PS 8.9;BRMEDINAO;;;
PS 8.9;BRMELLADO;;;
PS 8.9;BRMERCED;;;
PS 8.9;BRMORALES;;;
PS 8.9;BRNUNEZA;;;
PS 8.9;BRNUNEZAG;;;
PS 8.9;BROAMANR;;;
PS 8.9;BROCOROJ;;;
PS 8.9;BRODOLFV;;;
PS 8.9;BRODRI20;;;
PS 8.9;BRODRIG8;;;
PS 8.9;BRODRIGUEB;;;
PS 8.9;BROJASC3;;;
PS 8.9;BROJASJA;;;
PS 8.9;BROJASLE;;;
PS 8.9;BROJASMU;;;
PS 8.9;BROJASP;;;
PS 8.9;BROJASR3;;;
PS 8.9;BROJASSA;;;
PS 8.9;BROJASSE;;;
PS 8.9;BROJASSO;;;
PS 8.9;BROJASTA;;;
PS 8.9;BROJOSER;;;
PS 8.9;BROMERO3;;;
PS 8.9;BROMERO5;;;
PS 8.9;BROMEROJ;;;
PS 8.9;BROMEROO;;;
PS 8.9;BROMOTOR;;;
PS 8.9;BRORELLAN;;;
PS 8.9;BRORTIZZ;;;
PS 8.9;BROSALE2;;;
PS 8.9;BROXANAB;;;
PS 8.9;BROYARZUN;;;
PS 8.9;BROZASPE;;;
PS 8.9;BRPARRAAL;;;
PS 8.9;BRRIVERAG;;;
PS 8.9;BRSALINA2;;;
PS 8.9;BRSALINAS;;;
PS 8.9;BRSANMAR;;;
PS 8.9;BRSANTOSA;;;
PS 8.9;BRSARAVIA;;;
PS 8.9;BRSILVAAN;;;
PS 8.9;BRSTEVENS;;;
PS 8.9;BRUBILA3;;;
PS 8.9;BRUBILASA;;;
PS 8.9;BRUIZHER;;;
PS 8.9;BRUIZT;;;
PS 8.9;BRUZVERG;;;
PS 8.9;BRVEGABOL;;;
PS 8.9;BRVEGACA;;;
PS 8.9;BRVERATO;;;
PS 8.9;BRVILLARJ;;;
PS 8.9;BRYANSIP;;;
PS 8.9;BRZARATEL;;;
PS 8.9;BSAAVED8;;;
PS 8.9;BSAAVEDRA;;;
PS 8.9;BSAENZGA;;;
PS 8.9;BSAEZBAR;;;
PS 8.9;BSALASAL;;;
PS 8.9;BSALAZA2;;;
PS 8.9;BSALAZAC;;;
PS 8.9;BSALAZAR;;;
PS 8.9;BSALDAN2;;;
PS 8.9;BSALDANA;;;
PS 8.9;BSALDANASS;;;
PS 8.9;BSALDIAS;;;
PS 8.9;BSALDNAR;;;
PS 8.9;BSALGAMA;;;
PS 8.9;BSALINA4;;;
PS 8.9;BSALINA5;;;
PS 8.9;BSALINA8;;;
PS 8.9;BSALINAF;;;
PS 8.9;BSANCH12;;;
PS 8.9;BSANCH13;;;
PS 8.9;BSANCHE3;;;
PS 8.9;BSANCHEM;;;
PS 8.9;BSANDOVA;;;
PS 8.9;BSANDOVALT;;;
PS 8.9;BSANDRAA;;;
PS 8.9;BSANDRAE;;;
PS 8.9;BSANDRAR;;;
PS 8.9;BSANHUOR;;;
PS 8.9;BSANMART;;;
PS 8.9;BSANTAMA;;;
PS 8.9;BSANTAND;;;
PS 8.9;BSAVAKDJ;;;
PS 8.9;BSCALABRO;;;
PS 8.9;BSCHNETT;;;
PS 8.9;BSCHUFFENEG;;;
PS 8.9;BSEBASTG;;;
PS 8.9;BSEMLERB;;;
PS 8.9;BSEPNLV2;;;
PS 8.9;BSEPNLVE;;;
PS 8.9;BSEPUL13;;;
PS 8.9;BSEPULV3;;;
PS 8.9;BSEPULV4;;;
PS 8.9;BSEPULV5;;;
PS 8.9;BSEPULVEDASA;;;
PS 8.9;BSILVAC;;;
PS 8.9;BSILVACL;;;
PS 8.9;BSILVAOS;;;
PS 8.9;BSOTOCUR;;;
PS 8.9;BSOTOHON;;;
PS 8.9;BSOTOMA2;;;
PS 8.9;BSOTOMAY;;;
PS 8.9;BSOTOOJE;;;
PS 8.9;BSOTOROM;;;
PS 8.9;BSOTOTRO;;;
PS 8.9;BTAMAYOC;;;
PS 8.9;BTAMAYOT;;;
PS 8.9;BTAPIAFO;;;
PS 8.9;BTAPIAL;;;
PS 8.9;BTAPIALE;;;
PS 8.9;BTAPIAME;;;
PS 8.9;BTAPIAYA;;;
PS 8.9;BTARDON;;;
PS 8.9;BTAYLORL;;;
PS 8.9;BTOLEDOM;;;
PS 8.9;BTOLEDOT;;;
PS 8.9;BTOLOZAM;;;
PS 8.9;BTOROF;;;
PS 8.9;BTOROORE;;;
PS 8.9;BTORREJO;;;
PS 8.9;BTORRES3;;;
PS 8.9;BTORRESL;;;
PS 8.9;BTORRESM;;;
PS 8.9;BTPASTEN;;;
PS 8.9;BTRANAYA;;;
PS 8.9;BTRANMALEOO;;;
PS 8.9;BTREJOS;;;
PS 8.9;BTRUJIL3;;;
PS 8.9;BTRUJILL;;;
PS 8.9;BUDIANAD;;;
PS 8.9;BUGROCRIS;;;
PS 8.9;BULLOAGU;;;
PS 8.9;BUOSCARA;;;
PS 8.9;BURBINAP;;;
PS 8.9;BURDANET;;;
PS 8.9;BURIBEA;;;
PS 8.9;BURIBERU;;;
PS 8.9;BURRASUA;;;
PS 8.9;BURTOLSE;;;
PS 8.9;BURZUAFE;;;
PS 8.9;BUSTANAM;;;
PS 8.9;BUSYENYL;;;
PS 8.9;BVACCARO;;;
PS 8.9;BVALDEB3;;;
PS 8.9;BVALDERR;;;
PS 8.9;BVALDES;;;
PS 8.9;BVALDESH;;;
PS 8.9;BVALDESM;;;
PS 8.9;BVALDESV;;;
PS 8.9;BVALENC3;;;
PS 8.9;BVALENZU;;;
PS 8.9;BVALLEJV;;;
PS 8.9;BVALLSTO;;;
PS 8.9;BVARASOR;;;
PS 8.9;BVARASVE;;;
PS 8.9;BVARELAP;;;
PS 8.9;BVARGAS6;;;
PS 8.9;BVARGAS7;;;
PS 8.9;BVARGASD;;;
PS 8.9;BVARGASH;;;
PS 8.9;BVASQU11;;;
PS 8.9;BVASQUE2;;;
PS 8.9;BVASQUE4;;;
PS 8.9;BVASQUEA;;;
PS 8.9;BVCHAVEZ;;;
PS 8.9;BVEASPIZ;;;
PS 8.9;BVEGAC;;;
PS 8.9;BVEGAGAR;;;
PS 8.9;BVEGAV;;;
PS 8.9;BVELASQU;;;
PS 8.9;BVELIZES;;;
PS 8.9;BVELIZGU;;;
PS 8.9;BVELIZYA;;;
PS 8.9;BVENEGA6;;;
PS 8.9;BVERAABU;;;
PS 8.9;BVERAALT;;;
PS 8.9;BVERAMAL;;;
PS 8.9;BVERAVAL;;;
PS 8.9;BVERDUGC;;;
PS 8.9;BVERGA10;;;
PS 8.9;BVERGA12;;;
PS 8.9;BVERGAR5;;;
PS 8.9;BVERONIA;;;
PS 8.9;BVGUERRE;;;
PS 8.9;BVICENCI;;;
PS 8.9;BVICTORE;;;
PS 8.9;BVIDALBL;;;
PS 8.9;BVIDALC;;;
PS 8.9;BVIDALMA;;;
PS 8.9;BVIDELAV;;;
PS 8.9;BVILLAG2;;;
PS 8.9;BVILLAG3;;;
PS 8.9;BVILLAGR;;;
PS 8.9;BVILLAL2;;;
PS 8.9;BVILLALO;;;
PS 8.9;BVILLARR;;;
PS 8.9;BVILLEGA;;;
PS 8.9;BVISCAYG;;;
PS 8.9;BVIVIAND;;;
PS 8.9;BVODANOV;;;
PS 8.9;BVYHMEIS;;;
PS 8.9;BWENZELS;;;
PS 8.9;BYANEZE;;;
PS 8.9;BYANEZNU;;;
PS 8.9;BYAUYOCA;;;
PS 8.9;BYGOMEZ;;;
PS 8.9;BYJOONAN;;;
PS 8.9;BYOLANDD;;;
PS 8.9;BYPINORAM;;;
PS 8.9;BYRDIAZA;;;
PS 8.9;BYROSANM;;;
PS 8.9;BYVIDALRI;;;
PS 8.9;BZAGUIRR;;;
PS 8.9;BZAMBRANOM;;;
PS 8.9;BZAMORAP;;;
PS 8.9;BZARATEG;;;
PS 8.9;BZARATEM;;;
PS 8.9;BZARATEN;;;
PS 8.9;BZEPEDAG;;;
PS 8.9;BZUNIGAA;;;
PS 8.9;BZUNIGAP;;;
PS 8.9;BZUNIGAS;;;
PS 8.9;BZURITAC;;;
PS 8.9;BZURITAR;;;
PS 8.9;CAAARAVEN;;;
PS 8.9;CAAARELL;;;
PS 8.9;CAABARCAA;;;
PS 8.9;CAACEVEC;;;
PS 8.9;CAACEVED2;;;
PS 8.9;CAACEVED3;;;
PS 8.9;CAACEVEDO;;;
PS 8.9;CAACEVS;;;
PS 8.9;CAACUNABU;;;
PS 8.9;CAACUNAMA;;;
PS 8.9;CAAFERNA;;;
PS 8.9;CAAGUAYO;;;
PS 8.9;CAAGUAYOH;;;
PS 8.9;CAAGUILAL;;;
PS 8.9;CAAGUILE2;;;
PS 8.9;CAAGUILER;;;
PS 8.9;CAAGUIRRE;;;
PS 8.9;CAAHUMAD2;;;
PS 8.9;CAALABAR;;;
PS 8.9;CAALAMOSV;;;
PS 8.9;CAALARCN;;;
PS 8.9;CAALARCO6;;;
PS 8.9;CAALARCS;;;
PS 8.9;CAALCAINO;;;
PS 8.9;CAALCAYAG;;;
PS 8.9;CAALCOCER;;;
PS 8.9;CAALFARO2;;;
PS 8.9;CAALFAROF;;;
PS 8.9;CAALISTEB;;;
PS 8.9;CAALLEND;;;
PS 8.9;CAALLENDE;;;
PS 8.9;CAALONS;;;
PS 8.9;CAALQUINT;;;
PS 8.9;CAALVARA3;;;
PS 8.9;CAALVARE;;;
PS 8.9;CAALVARV;;;
PS 8.9;CAALVIALV;;;
PS 8.9;CAANABALO;;;
PS 8.9;CAANCAOCA;;;
PS 8.9;CAANDAHUR;;;
PS 8.9;CAANGELGU;;;
PS 8.9;CAANTIMAN;;;
PS 8.9;CAAPERALTA;;;
PS 8.9;CAARANCI2;;;
PS 8.9;CAARAUSC;;;
PS 8.9;CAARAVEN;;;
PS 8.9;CAARAVEN3;;;
PS 8.9;CAARAVEN4;;;
PS 8.9;CAARAYAA;;;
PS 8.9;CAARAYAC;;;
PS 8.9;CAARAYAR;;;
PS 8.9;CAARAYARO;;;
PS 8.9;CAARAYAS;;;
PS 8.9;CAARAYAYA;;;
PS 8.9;CAARDILES;;;
PS 8.9;CAARELLAN;;;
PS 8.9;CAAREVAL3;;;
PS 8.9;CAAREVAL4;;;
PS 8.9;CAARGELAR;;;
PS 8.9;CAARIASCA;;;
PS 8.9;CAARIASRU;;;
PS 8.9;CAARMIJO;;;
PS 8.9;CAARRANOO;;;
PS 8.9;CAARRIAG;;;
PS 8.9;CAARRIAGA;;;
PS 8.9;CAARRIGAD;;;
PS 8.9;CAASENJOR;;;
PS 8.9;CAASPEEME;;;
PS 8.9;CAASTORGA;;;
PS 8.9;CAASTUDI2;;;
PS 8.9;CAASTUDI3;;;
PS 8.9;CAAVALOSG;;;
PS 8.9;CAAVALOSV;;;
PS 8.9;CAAVEDANO;;;
PS 8.9;CAAVILAM;;;
PS 8.9;CAAVILAV;;;
PS 8.9;CAAVILESM;;;
PS 8.9;CAAYARPIN;;;
PS 8.9;CAAZOCARA;;;
PS 8.9;CAAZOCARL;;;
PS 8.9;CABAEZAC;;;
PS 8.9;CABAEZAFA;;;
PS 8.9;CABAEZAVA;;;
PS 8.9;CABAEZMO;;;
PS 8.9;CABAEZPEL;;;
PS 8.9;CABAHAMO2;;;
PS 8.9;CABAHAMON;;;
PS 8.9;CABARCA7;;;
PS 8.9;CABARCAA;;;
PS 8.9;CABARRAMA;;;
PS 8.9;CABARRER2;;;
PS 8.9;CABARRIE;;;
PS 8.9;CABARRIO2;;;
PS 8.9;CABARRIO3;;;
PS 8.9;CABARZUA;;;
PS 8.9;CABASCUN2;;;
PS 8.9;CABASTIASG;;;
PS 8.9;CABASTIS;;;
PS 8.9;CABDALAA;;;
PS 8.9;CABECERRA;;;
PS 8.9;CABEIZAPA;;;
PS 8.9;CABELTRAN;;;
PS 8.9;CABENAVEN;;;
PS 8.9;CABERNALE;;;
PS 8.9;CABIERNAY;;;
PS 8.9;CABORNOZ;;;
PS 8.9;CABOSSAYP;;;
PS 8.9;CABRAHAR;;;
PS 8.9;CABRAVOD;;;
PS 8.9;CABRAVONI;;;
PS 8.9;CABRAVOS;;;
PS 8.9;CABREVISD;;;
PS 8.9;CABRITOTO;;;
PS 8.9;CABURTOA;;;
PS 8.9;CABURTOS;;;
PS 8.9;CABUSTAG;;;
PS 8.9;CABUSTVE;;;
PS 8.9;CACABELL2;;;
PS 8.9;CACABELL4;;;
PS 8.9;CACABEZA;;;
PS 8.9;CACABEZAS;;;
PS 8.9;CACABRER;;;
PS 8.9;CACABRER3;;;
PS 8.9;CACACERE2;;;
PS 8.9;CACACERE3;;;
PS 8.9;CACACERE4;;;
PS 8.9;CACACERE5;;;
PS 8.9;CACADIZP;;;
PS 8.9;CACALDER2;;;
PS 8.9;CACALDERO;;;
PS 8.9;CACALFIC;;;
PS 8.9;CACALFUNI;;;
PS 8.9;CACALQUIN;;;
PS 8.9;CACALVORI;;;
PS 8.9;CACAMPANA;;;
PS 8.9;CACAMPOS2;;;
PS 8.9;CACAMPOSA;;;
PS 8.9;CACAMPOSM;;;
PS 8.9;CACAMPOSP;;;
PS 8.9;CACAMPOST;;;
PS 8.9;CACANALC;;;
PS 8.9;CACANALE2;;;
PS 8.9;CACANALESR;;;
PS 8.9;CACANAVIR;;;
PS 8.9;CACANAZAL;;;
PS 8.9;CACANDIAD;;;
PS 8.9;CACANOMAR;;;
PS 8.9;CACARCAM;;;
PS 8.9;CACARDEN4;;;
PS 8.9;CACARESSO;;;
PS 8.9;CACARMON2;;;
PS 8.9;CACAROCAP;;;
PS 8.9;CACAROSAL;;;
PS 8.9;CACARRAS;;;
PS 8.9;CACARRAS2;;;
PS 8.9;CACARRAS4;;;
PS 8.9;CACARRASC;;;
PS 8.9;CACARRASCO;;;
PS 8.9;CACARRIL2;;;
PS 8.9;CACARRIL5;;;
PS 8.9;CACARRILL;;;
PS 8.9;CACARROZA;;;
PS 8.9;CACARVAJ3;;;
PS 8.9;CACASTI11;;;
PS 8.9;CACASTI12;;;
PS 8.9;CACASTI13;;;
PS 8.9;CACASTIH;;;
PS 8.9;CACASTIL4;;;
PS 8.9;CACASTIL7;;;
PS 8.9;CACASTIL9;;;
PS 8.9;CACASTIP;;;
PS 8.9;CACASTIU;;;
PS 8.9;CACASTRB;;;
PS 8.9;CACASTROC;;;
PS 8.9;CACASTROS;;;
PS 8.9;CACATALAN;;;
PS 8.9;CACATALDO;;;
PS 8.9;CACATRIL;;;
PS 8.9;CACATRILJ;;;
PS 8.9;CACAYUNAL;;;
PS 8.9;CACELEDL;;;
PS 8.9;CACELEDON;;;
PS 8.9;CACELISNA;;;
PS 8.9;CACEMUNO;;;
PS 8.9;CACERDACO;;;
PS 8.9;CACERDAME;;;
PS 8.9;CACERDARI;;;
PS 8.9;CACEVE12;;;
PS 8.9;CACEVE15;;;
PS 8.9;CACEVE16;;;
PS 8.9;CACEVED3;;;
